55	4	RFR2	0	357	1800	0	1	0	LAO
55	5	IRRU	0.000354741	71	1800	0.8	0.8	0	LAO
55	6	AGRL	0.019242486	71	1800	0	1	0	LAO
55	7	FRSE	0.952610017	-99	-99	-99	-99	0	LAO
56	1	IRR1	0.075306297	185	1800	0.8	0.8	0	THA
56	2	RFR1	0.133571846	185	1800	0	1	0	THA
56	3	IRR2	0.061614243	37	1800	0.8	0.8	0	THA
56	4	RFR2	0	37	1800	0	1	0	THA
56	5	IRRU	0.000269636	134	1800	0.8	0.8	0	THA
56	6	AGRL	0.133775765	134	1800	0	1	0	THA
56	7	FRSE	0.595462213	-99	-99	-99	-99	0	THA
57	1	IRR1	0.115743667	185	1800	0.8	0.8	0	THA
57	2	RFR1	0.037067113	185	1800	0	1	0	THA
57	3	IRR2	0.094699364	37	1800	0.8	0.8	0	THA
57	4	RFR2	0	37	1800	0	1	0	THA
57	5	IRRU	0.00216671	134	1800	0.8	0.8	0	THA
57	6	AGRL	0.146419231	134	1800	0	1	0	THA
57	7	FRSE	0.603903916	-99	-99	-99	-99	0	THA
58	1	IRR1	0.019354852	185	1800	0.8	0.8	0	THA
58	2	RFR1	0.03885372	185	1800	0	1	0	THA
58	3	IRR2	0.015835788	37	1800	0.8	0.8	0	THA
58	4	RFR2	0	37	1800	0	1	0	THA
58	5	IRRU	0.00108807	134	1800	0.8	0.8	0	THA
58	6	AGRL	0.103245844	134	1800	0	1	0	THA
58	7	FRSE	0.821621726	-99	-99	-99	-99	0	THA
59	1	IRR1	0	167	1800	0.8	0.8	0	LAO
59	2	RFR1	0.013347469	167	1800	0	1	0	LAO
59	3	IRR2	0.003279744	357	1800	0.8	0.8	0	LAO
59	4	RFR2	0	357	1800	0	1	0	LAO
59	5	IRRU	0.000153513	71	1800	0.8	0.8	0	LAO
59	6	AGRL	0.014548553	71	1800	0	1	0	LAO
59	7	FRSE	0.96867072	-99	-99	-99	-99	0	LAO
60	1	IRR1	0	167	1800	0.8	0.8	0	LAO
60	2	RFR1	0.008529184	167	1800	0	1	0	LAO
60	3	IRR2	0	357	1800	0.8	0.8	0	LAO
60	4	RFR2	0	357	1800	0	1	0	LAO
60	5	IRRU	0	71	1800	0.8	0.8	0	LAO
60	6	AGRL	0.019230364	71	1800	0	1	0	LAO
60	7	FRSE	0.972240452	-99	-99	-99	-99	0	LAO
61	1	IRR1	0.048700213	153	1800	0.8	0.8	0	MMR
61	2	RFR1	0.013785817	153	1800	0	1	0	MMR
61	3	IRR2	0.073050319	333	1800	0.8	0.8	0	MMR
61	4	RFR2	0	333	1800	0	1	0	MMR
61	5	IRRU	0.012645447	300	1800	0.8	0.8	0	MMR
61	6	AGRL	0.061785734	300	1800	0	1	0	MMR
61	7	FRSE	0.790032471	-99	-99	-99	-99	0	MMR
62	1	IRR1	0	167	1800	0.8	0.8	0	LAO
62	2	RFR1	0.016871349	167	1800	0	1	0	LAO
62	3	IRR2	0.005920078	357	1800	0.8	0.8	0	LAO
62	4	RFR2	0	357	1800	0	1	0	LAO
62	5	IRRU	0.000209893	71	1800	0.8	0.8	0	LAO
62	6	AGRL	0.024720731	71	1800	0	1	0	LAO
62	7	FRSE	0.952277949	-99	-99	-99	-99	0	LAO
63	1	IRR1	0	167	1800	0.8	0.8	0	LAO
63	2	RFR1	0.026398074	167	1800	0	1	0	LAO
63	3	IRR2	0.023415293	357	1800	0.8	0.8	0	LAO
63	4	RFR2	0	357	1800	0	1	0	LAO
63	5	IRRU	0.000525618	71	1800	0.8	0.8	0	LAO
63	6	AGRL	0.021039273	71	1800	0	1	0	LAO
63	7	FRSE	0.928621742	-99	-99	-99	-99	0	LAO
64	1	IRR1	0	167	1800	0.8	0.8	0	LAO
